id,parent,name,common,rank,level,obs_worldwide
909788,54467,Psyllobora roei,Psyllobora roei,species,10,3
396429,253034,Rhyzobius consors,Rhyzobius consors,species,10,3
903633,334606,Micraspis aphidectoides,Micraspis aphidectoides,species,10,3
901373,61791,Henosepilachna yasutomii,Henosepilachna yasutomii,species,10,3
929826,173300,Brachiacantha bruchi,Brachiacantha bruchi,species,10,3
1238876,488138,Exoplectra fulgurata,Exoplectra fulgurata,species,10,3
1238927,55490,Cycloneda tricolorata,Cycloneda tricolorata,species,10,3
640630,333796,Xanthadalia,Xanthadalia,genus,20,3
1239981,55490,Cycloneda eryngii,Cycloneda eryngii,species,10,3
1353281,893283,Cyrea ferruginiceps,Cyrea ferruginiceps,species,10,3
1354730,154560,Epilachna punctatissima,Epilachna punctatissima,species,10,3
1252791,54467,Psyllobora distinguenda,Psyllobora distinguenda,species,10,3
511714,511713,Afidenta tsynadica,Afidenta tsynadica,species,10,3
1284543,61791,Henosepilachna proserpina,Henosepilachna proserpina,species,10,3
1347654,55490,Cycloneda dieguezi,Cycloneda dieguezi,species,10,3
1269776,1269768,Alloneda dodecaspilota,Alloneda dodecaspilota,species,10,3
207646,207647,Illeis indica,Illeis indica,species,10,3
320407,475793,Nipus,Nipus,genus,20,3
320429,132004,Scymnus pacificus,Scymnus pacificus,species,10,3
320479,133139,Hyperaspis dissoluta,Hyperaspis dissoluta,species,10,3
343127,343126,Hyperaspis reppensis pseudopustulata,Hyperaspis reppensis pseudopustulata,subspecies,5,3
221988,133139,Hyperaspis conviva,Hyperaspis conviva,species,10,3
474255,176902,Mulsantina cyathigera,Ivory Lady Beetle,species,10,3
484333,133139,Hyperaspis rotunda,Hyperaspis rotunda,species,10,3
495462,51703,Coccinella venusta,Coccinella venusta,species,10,3
788036,54467,Psyllobora hybrida,Psyllobora hybrida,species,10,3
1240746,572670,Phymatosternus,Phymatosternus,genus,20,3
1240745,1240746,Phymatosternus lewisii,Phymatosternus lewisii,species,10,3
1103846,154560,Epilachna calligrapta,Epilachna calligrapta,species,10,3
320353,243969,Exochomus californicus,Exochomus californicus,species,10,3
1310344,1310341,Sphaeroplotina varimarginata,Sphaeroplotina varimarginata,species,10,3
1260765,54467,Psyllobora subsimilis,Psyllobora subsimilis,species,10,3
560736,61791,Henosepilachna septima,Henosepilachna septima,species,10,3
1102748,176696,Nephus levaillanti,Nephus levaillanti,species,10,3
1415431,373697,Malata,Malata,genus,20,3
1293084,475793,Hong,Hong,genus,20,3
1415433,1415431,Malata delphinae,Malata delphinae,species,10,3
320368,133139,Hyperaspis bensonica,Hyperaspis bensonica,species,10,3
221993,133139,Hyperaspis quadrivittata,Hyperaspis quadrivittata,species,10,3
488165,133139,Hyperaspis paludicola,Hyperaspis paludicola,species,10,3
488078,173976,Delphastus pallidus,Delphastus pallidus,species,10,3
1136533,373667,Scymnodes,Scymnodes,genus,20,3
216480,1372119,Ceratomegilla ulkei,Ulkei's Boreal Lady Beetle,species,10,3
543204,143034,Hippodamia variegata doubledeayi,Hippodamia variegata doubledeayi,subspecies,5,3
1056774,748397,Amida tricolor tricolor,Amida tricolor tricolor,subspecies,5,3
1164759,133139,Hyperaspis scutifera,Hyperaspis scutifera,species,10,3
1238459,893291,Dilatitibialis fuscomaculata,Dilatitibialis fuscomaculata,species,10,3
680269,641306,Ortalia pallens,Ortalia pallens,species,10,3
320397,133139,Hyperaspis significans,Hyperaspis significans,species,10,3
1111027,243969,Exochomus octosignatus,Exochomus octosignatus,species,10,3
954779,56735,Oenopia oncina,Oenopia oncina,species,10,3
1284256,173264,Brumoides foudrasii,Brumoides foudrasii,species,10,3
455672,132004,Scymnus impexus,Scymnus impexus,species,10,2
870305,154560,Epilachna bistrispilota,Epilachna bistrispilota,species,10,2
473855,54467,Psyllobora plagiata,Blotched Fairy Lady Beetle,species,10,2
473869,373690,Decadiomus,Decadiomus,genus,20,2
1191179,893283,Cyrea noticollis,Cyrea noticollis,species,10,2
1178003,173300,Brachiacantha octopustulata,Brachiacantha octopustulata,species,10,2
1178642,154560,Epilachna mutabilis,Epilachna mutabilis,species,10,2
1183317,154560,Epilachna ambigua,Epilachna ambigua,species,10,2
882216,154560,Epilachna approximata,Epilachna approximata,species,10,2
849379,482446,Declivitata usambarica,Declivitata usambarica,species,10,2
980523,154560,Epilachna velutina,Epilachna velutina,species,10,2
981292,981287,Hinda ecuadorica,Hinda ecuadorica,species,10,2
1149661,154560,Epilachna fausta,Epilachna fausta,species,10,2
775000,373697,Eremochilus,Eremochilus,genus,20,2
775001,775000,Eremochilus peregrinus,Eremochilus peregrinus,species,10,2
488110,475800,Helesius nubilans,Helesius nubilans,species,10,2
488124,177712,Hyperaspidius nanellus,Hyperaspidius nanellus,species,10,2
488125,177712,Hyperaspidius transfugatus,Hyperaspidius transfugatus,species,10,2
488153,133139,Hyperaspis globula,Hyperaspis globula,species,10,2
488160,133139,Hyperaspis lewisi,Hyperaspis lewisi,species,10,2
779237,473861,Sticholotidini,Sticholotidini,tribe,25,2
774997,373697,Uniparodentata,Uniparodentata,genus,20,2
1199172,154560,Epilachna vittigera,Epilachna vittigera,species,10,2
1156602,1156599,Pristonema diluta,Pristonema diluta,species,10,2
986432,154560,Epilachna colombiana,Epilachna colombiana,species,10,2
1134699,173808,Diomus faustinus,Diomus faustinus,species,10,2
893273,154560,Epilachna dives,Epilachna dives,species,10,2
633927,154560,Epilachna quadricollis,Epilachna quadricollis,species,10,2
498957,333796,Seladia,Seladia,genus,20,2
636760,636759,Bucolus fourneti,Bucolus fourneti,species,10,2
632637,56735,Oenopia bissexnotata,Oenopia bissexnotata,species,10,2
908901,173264,Brumoides piae,Brumoides piae,species,10,2
1040234,640755,Mada contempta,Mada contempta,species,10,2
1086007,373485,Stictospilus,Stictospilus,genus,20,2
1014601,475616,Scymniscus,Scymniscus,genus,20,2
1036492,54467,Psyllobora abancayana,Psyllobora abancayana,species,10,2
1000743,68761,Chilocorus politus,Chilocorus politus,species,10,2
1115975,243969,Exochomus quadriplagiatus,Exochomus quadriplagiatus,species,10,2
1116422,333790,Psylloborini,Psylloborini,tribe,25,2
702608,373690,Heterodiomus,Heterodiomus,genus,20,2
709194,709195,Microneda sicheli,Microneda sicheli,species,10,2
709195,333796,Microneda,Microneda,genus,20,2
1117989,893283,Cyrea tessulata,Cyrea tessulata,species,10,2
1101338,774973,Diekeana isodontis,Diekeana isodontis,species,10,2
1124069,154560,Epilachna pictipennis,Epilachna pictipennis,species,10,2
829156,211369,Stethorus fenestralis,Stethorus fenestralis,species,10,2
1077220,154560,Epilachna freudei,Epilachna freudei,species,10,2
1061047,320338,Cephaloscymnus zimmermanni,Cephaloscymnus zimmermanni,species,10,2
1082172,132004,Scymnus marginalis,Scymnus marginalis,species,10,2
640628,333796,Anisolemnia,Anisolemnia,genus,20,2
1232903,55490,Cycloneda amabilis,Cycloneda amabilis,species,10,2
792268,378114,Serangium montazerii,Serangium montazerii,species,10,2
1340267,640628,Anisolemnia planipennis,Anisolemnia planipennis,species,10,2
1274600,132004,Scymnus paralleus,Scymnus paralleus,species,10,2
1354541,133139,Hyperaspis conspirans,Hyperaspis conspirans,species,10,2
1351745,154560,Epilachna v-pallidum,Epilachna v-pallidum,species,10,2
1249431,1249432,Buprestodera mimetica,Buprestodera mimetica,species,10,2
1249432,1326506,Buprestodera,Buprestodera,genus,20,2
1234524,333796,Palaeoneda,Palaeoneda,genus,20,2
657082,68761,Chilocorus solitus,Chilocorus solitus,species,10,2
641515,779237,Lotis,Lotis,genus,20,2
1226050,69204,Calvia chinensis,Calvia chinensis,species,10,2
1286030,475795,Nephaspis acuta,Nephaspis acuta,species,10,2
1281861,154560,Epilachna delessertii,Epilachna delessertii,species,10,2
1292343,132004,Scymnus folchinii,Scymnus folchinii,species,10,2
1269770,1269768,Alloneda osawai,Alloneda osawai,species,10,2
1270430,154560,Epilachna pseudorealis,Epilachna pseudorealis,species,10,2
1349087,333796,Cirocolla,Cirocolla,genus,20,2
1349088,1349087,Cirocolla conspicillata,Cirocolla conspicillata,species,10,2
1261314,54467,Psyllobora graphica,Psyllobora graphica,species,10,2
1375853,473869,Decadiomus hughesi,Decadiomus hughesi,species,10,2
1372129,1372119,Ceratomegilla rufocincta,Ceratomegilla rufocincta,species,10,2
1293063,475793,Parasidis,Parasidis,genus,20,2
1293066,1293063,Parasidis brethesi,Parasidis brethesi,species,10,2
1293122,133139,Hyperaspis matronata,Hyperaspis matronata,species,10,2
1376865,173808,Diomus sydneyensis,Diomus sydneyensis,species,10,2
1389331,154560,Epilachna cordula,Epilachna cordula,species,10,2
877170,418187,Eriopis concordia,Eriopis concordia,species,10,2
1235959,475796,Sasajiscymnus parenthesis,Sasajiscymnus parenthesis,species,10,2
320379,133139,Hyperaspis jovialis,Jovial Sigil Lady Beetle,species,10,2
326424,326427,Coccinula crotchi,Coccinula crotchi,species,10,2
320423,132004,Scymnus jacobianus,Scymnus jacobianus,species,10,2
320447,320468,Zilus aterrimus,Western Velvethead Lady Beetle,species,10,2
320451,320479,Hyperaspis dissoluta dissoluta,Hyperaspis dissoluta dissoluta,subspecies,5,2
217262,174289,Coccidula lepida,Snow Lady Beetle,species,10,2
215335,173300,Brachiacantha indubitabilis,Brachiacantha indubitabilis,species,10,2
174270,475793,Coccidophilus,Coccidophilus,genus,20,2
221379,48988,Hippodamia quindecimmaculata,Hippodamia quindecimmaculata,species,10,2
230742,132004,Scymnus tenebrosus,Darkling Lady Beetle,species,10,2
236428,221381,Hippodamia tredecimpunctata tibialis,Hippodamia tredecimpunctata tibialis,subspecies,5,2
475800,475799,Helesius,Helesius,genus,20,2
1410968,176902,Mulsantina alejandroi,Mulsantina alejandroi,species,10,2
1374170,173300,Brachiacantha loricata,Brachiacantha loricata,species,10,2
1238883,55490,Cycloneda lucasii,Cycloneda lucasii,species,10,2
1389244,700821,Chnoodes trivia,Chnoodes trivia,species,10,2
1194506,55490,Cycloneda sicardi,Cycloneda sicardi,species,10,2
1086006,1086007,Stictospilus darwini,Stictospilus darwini,species,10,2
1415738,333708,Coelophora circumvelata,Coelophora circumvelata,species,10,2
1114693,481873,Coleomegilla quadrifasciata quadrifasciata,Coleomegilla quadrifasciata quadrifasciata,subspecies,5,2
320406,320407,Nipus biplagiatus,Nipus biplagiatus,species,10,2
1365833,373667,Orynipus,Orynipus,genus,20,2
368554,333708,Coelophora jansoni,Coelophora jansoni,species,10,2
1286717,893283,Cyrea colleen,Cyrea colleen,species,10,2
936540,488138,Exoplectra batesii,Exoplectra batesii,species,10,2
1230313,55490,Cycloneda separata,Cycloneda separata,species,10,2
1280922,253033,Azya elegans,Azya elegans,species,10,2
1406681,640627,Tetrabrachys connatus,Tetrabrachys connatus,species,10,2
1277850,132004,Scymnus babai,Scymnus babai,species,10,2
1078848,1078845,Harpasus quadrifolium,Harpasus quadrifolium,species,10,2
488052,475803,Arawana arizonica,Arawana arizonica,species,10,2
473853,173300,Brachiacantha arizonica,Arizona Spurleg Lady Beetle,species,10,2
1363894,514244,Bulaea lividula,Bulaea lividula,species,10,2
458919,221994,Hyperaspis signata signata,Hyperaspis signata signata,subspecies,5,2
488146,1424071,Hyperaspis inedita,Hyperaspis inedita,species,10,2
488158,133139,Hyperaspis medialis,Hyperaspis medialis,species,10,2
488175,133139,Hyperaspis deludens,Hyperaspis deludens,species,10,2
221989,133139,Hyperaspis disconotata,Hyperaspis disconotata,species,10,2
1353938,221994,Hyperaspis signata bicentralis,Hyperaspis signata bicentralis,subspecies,5,2
320392,133139,Hyperaspis schaefferi,Hyperaspis schaefferi,species,10,2
320373,133139,Hyperaspis gemma,Hyperaspis gemma,species,10,2
498854,475795,Nephaspis indus,Nephaspis indus,species,10,2
1372136,1372119,Ceratomegilla schneideri,Ceratomegilla schneideri,species,10,2
1263141,700821,Chnoodes gounellei,Chnoodes gounellei,species,10,2
1138570,154560,Epilachna tumida,Epilachna tumida,species,10,2
173809,173808,Diomus amabilis,Diomus amabilis,species,10,2
1293089,52507,Adalia kuscheli,Adalia kuscheli,species,10,2
320372,133139,Hyperaspis cincta,Corona Sigil Lady Beetle,species,10,2
320388,133139,Hyperaspis oculaticauda,Hyperaspis oculaticauda,species,10,2
1397451,641236,Novius sieboldii,Novius sieboldii,species,10,2
320358,177712,Hyperaspidius hercules,Hyperaspidius hercules,species,10,2
1390420,543686,Neocalvia blanchardi,Neocalvia blanchardi,species,10,2
488119,173808,Diomus xanthaspis,Diomus xanthaspis,species,10,2
1429531,893283,Cyrea arrowi,Cyrea arrowi,species,10,2
455666,130576,Anisosticta borealis,Boreal Lady Beetle,species,10,1
455673,132004,Scymnus indianensis,Scymnus indianensis,species,10,1
868855,623366,Neaporia,Neaporia,genus,20,1
605038,475795,Nephaspis picturata,Nephaspis picturata,species,10,1
473868,176902,Mulsantina quinquelineata,Five-lined Lady Beetle,species,10,1
1165013,133139,Hyperaspis bisignata,Hyperaspis bisignata,species,10,1
1177188,154560,Epilachna bizonata,Epilachna bizonata,species,10,1
877174,418187,Eriopis churai,Eriopis churai,species,10,1
476048,154560,Epilachna chrysomelina,Melon Lady Beetle,species,10,1
879225,130576,Anisosticta sibirica,Anisosticta sibirica,species,10,1
1182437,893283,Cyrea courtney,Cyrea courtney,species,10,1
1152491,774973,Diekeana sundaensis,Diekeana sundaensis,species,10,1
450465,132004,Scymnus apicanus,Scymnus apicanus,species,10,1
1138238,54467,Psyllobora evanescens,Psyllobora evanescens,species,10,1
984575,154560,Epilachna aureola,Epilachna aureola,species,10,1
1145383,51703,Coccinella saucerottii,Coccinella saucerottii,species,10,1
980674,775015,Toxotoma pulchra,Toxotoma pulchra,species,10,1
458914,217265,Coccinella hieroglyphica mannerheimi,Coccinella hieroglyphica mannerheimi,subspecies,5,1
1149116,640627,Tetrabrachys cordatus,Tetrabrachys cordatus,species,10,1
776498,498957,Seladia beltiana,Seladia beltiana,species,10,1
1193965,378114,Serangium mysticum,Serangium mysticum,species,10,1
777421,777418,Synona melanopepla,Synona melanopepla,species,10,1
488071,215336,Brachiacantha quadripunctata flavifrons,Brachiacantha quadripunctata flavifrons,subspecies,5,1
488081,173976,Delphastus sonoricus,Delphastus sonoricus,species,10,1
488089,132004,Scymnus circumspectus,Scymnus circumspectus,species,10,1
488099,176696,Nephus bivulnerus,Nephus bivulnerus,species,10,1
488103,176696,Nephus timberlakei,Nephus timberlakei,species,10,1
488108,320469,Zagloba hystrix,Zagloba hystrix,species,10,1
488113,173808,Diomus bigemmeus,Diomus bigemmeus,species,10,1
488120,173808,Diomus texanus,Diomus texanus,species,10,1
488121,177712,Hyperaspidius venustulus,Hyperaspidius venustulus,species,10,1
488126,177712,Hyperaspidius marginatus,Hyperaspidius marginatus,species,10,1
488139,133139,Hyperaspis aemulator,Hyperaspis aemulator,species,10,1
488151,133139,Hyperaspis imitator,Hyperaspis imitator,species,10,1
488159,133139,Hyperaspis nigrosuturalis,Hyperaspis nigrosuturalis,species,10,1
488167,133139,Hyperaspis oculifera,Hyperaspis oculifera,species,10,1
488168,133139,Hyperaspis rivularis,Hyperaspis rivularis,species,10,1
488170,133139,Hyperaspis triangulum,Hyperaspis triangulum,species,10,1
488190,132004,Scymnus nemorivagus,Scymnus nemorivagus,species,10,1
779245,354096,Selvadiini,Selvadiini,tribe,25,1
1197767,893283,Cyrea lucy,Cyrea lucy,species,10,1
1187316,55490,Cycloneda lorata,Cycloneda lorata,species,10,1
774974,774973,Diekeana grayi,Diekeana grayi,species,10,1
1158803,577711,Sidonis guttata,Sidonis guttata,species,10,1
1157505,133139,Hyperaspis donzeli,Hyperaspis donzeli,species,10,1
1158243,154560,Epilachna lorata,Epilachna lorata,species,10,1
1134203,133139,Hyperaspis syriaca,Hyperaspis syriaca,species,10,1
975682,975680,Parexochomus melanocephalus,Parexochomus melanocephalus,species,10,1
1136534,1136533,Scymnodes difficilis,Scymnodes difficilis,species,10,1
1204247,154560,Epilachna univittata,Epilachna univittata,species,10,1
491988,491987,Chnootriba similis,Grain Lady Beetle,species,10,1
893286,893283,Cyrea vicki,Cyrea vicki,species,10,1
781538,61791,Henosepilachna kathmanduensis,Henosepilachna kathmanduensis,species,10,1
780193,1121151,Neorhizobius,Neorhizobius,genus,20,1
1203457,154560,Epilachna flavocirculus,Epilachna flavocirculus,species,10,1
790196,700821,Chnoodes tarsalis,Chnoodes tarsalis,species,10,1
911865,333796,Antineda,Antineda,genus,20,1
1045403,133139,Hyperaspis lanatii,Hyperaspis lanatii,species,10,1
1023955,893291,Dilatitibialis mulsanti,Dilatitibialis mulsanti,species,10,1
1014604,1014605,Iberorhyzobius rondensis,Iberorhyzobius rondensis,species,10,1
1014605,373667,Iberorhyzobius,Iberorhyzobius,genus,20,1
936539,133139,Hyperaspis corcovado,Hyperaspis corcovado,species,10,1
1094430,133139,Hyperaspis erythrocephalus,Hyperaspis erythrocephalus,species,10,1
931821,143949,Curinus camboriuensis,Curinus camboriuensis,species,10,1
954534,56735,Oenopia guttata,Oenopia guttata,species,10,1
1116657,543686,Neocalvia fulgurata,Neocalvia fulgurata,species,10,1
702609,702608,Heterodiomus darwini,Heterodiomus darwini,species,10,1
824750,253034,Rhyzobius discolor,Rhyzobius discolor,species,10,1
1101259,473863,Pharoscymnus fleischeri,Pharoscymnus fleischeri,species,10,1
1101336,775031,Afissa gedeensis,Afissa gedeensis,species,10,1
1101339,774997,Uniparodentata decipiens,Uniparodentata decipiens,species,10,1
1121464,475799,Menoscelis,Menoscelis,genus,20,1
1124582,154560,Epilachna chingjing,Epilachna chingjing,species,10,1
829160,173808,Diomus insidiosus,Diomus insidiosus,species,10,1
713640,154560,Epilachna latimargo,Epilachna latimargo,species,10,1
713663,133139,Hyperaspis amurensis,Hyperaspis amurensis,species,10,1
1126404,495462,Coccinella venusta adalioides,Coccinella venusta adalioides,subspecies,5,1
909249,636759,Bucolus leucothrix,Bucolus leucothrix,species,10,1
1074971,176902,Mulsantina latifasciata,Mulsantina latifasciata,species,10,1
1074972,154560,Epilachna eusema,Epilachna eusema,species,10,1
1076234,133139,Hyperaspis circumclusa,Hyperaspis circumclusa,species,10,1
1076389,543686,Neocalvia areolata,Neocalvia areolata,species,10,1
1077083,154560,Epilachna bituberculata,Epilachna bituberculata,species,10,1
1075503,333796,Eoadalia,Eoadalia,genus,20,1
396435,253034,Rhyzobius rarus,Rhyzobius rarus,species,10,1
903767,68761,Chilocorus maculatus,Chilocorus maculatus,species,10,1
1048629,130576,Anisosticta strigata,Anisosticta strigata,species,10,1
1046975,54467,Psyllobora nigrovittata,Psyllobora nigrovittata,species,10,1
929823,577710,Coelaria,Coelaria,genus,20,1
929824,929823,Coelaria erythrogaster,Coelaria erythrogaster,species,10,1
1080759,780193,Neorhizobius sanguinolentus,Neorhizobius sanguinolentus,species,10,1
1082167,133139,Hyperaspis femorata,Hyperaspis femorata,species,10,1
1239069,893283,Cyrea heidi,Cyrea heidi,species,10,1
670444,133139,Hyperaspis marmottani,Hyperaspis marmottani,species,10,1
1234525,1234524,Palaeoneda minata,Palaeoneda minata,species,10,1
1234527,56735,Oenopia quadripunctata,Oenopia quadripunctata,species,10,1
1234528,1234524,Palaeoneda auriculata,Palaeoneda auriculata,species,10,1
1235249,1014601,Scymniscus anomus,Scymniscus anomus,species,10,1
1305002,498957,Seladia augustiniana,Seladia augustiniana,species,10,1
1303084,333796,Erythroneda,Erythroneda,genus,20,1
1303086,1303084,Erythroneda vigilans,Erythroneda vigilans,species,10,1
1303949,132004,Scymnus sodalis,Scymnus sodalis,species,10,1
1340271,154560,Epilachna viridilineata,Epilachna viridilineata,species,10,1
547792,176696,Nephus bisignatus,Two-spotted Nephus,species,10,1
1274455,133139,Hyperaspis octonotata gordon,Hyperaspis octonotata gordon,species,10,1
549908,128994,Coccinella transversoguttata ephippiata,Greenland Transverse Lady Beetle,subspecies,5,1
1275955,577710,Dioria,Dioria,genus,20,1
1275956,1275955,Dioria setigera,Dioria setigera,species,10,1
1353845,133139,Hyperaspis leechi,Hyperaspis leechi,species,10,1
1355715,54467,Psyllobora marshalli,Psyllobora marshalli,species,10,1
1319028,418187,Eriopis canrash,Eriopis canrash,species,10,1
1253114,132004,Scymnus japonicus,Scymnus japonicus,species,10,1
1254405,173976,Delphastus huahuai,Delphastus huahuai,species,10,1
1249644,173808,Diomus cucullifer,Diomus cucullifer,species,10,1
1321596,133139,Hyperaspis elegantissima,Hyperaspis elegantissima,species,10,1
1234170,154560,Epilachna madrigali,Epilachna madrigali,species,10,1
1234511,56735,Oenopia chinensis,Oenopia chinensis,species,10,1
1234522,56735,Oenopia signatella,Oenopia signatella,species,10,1
1227388,132004,Scymnus marinus,Scymnus marinus,species,10,1
641162,475793,Scymnomorphus,Scymnomorphus,genus,20,1
1225258,243969,Exochomus ericae,Exochomus ericae,species,10,1
1367030,343123,Platynaspis kapuri,Platynaspis kapuri,species,10,1
1287697,373667,Cranoryssus,Cranoryssus,genus,20,1
1290854,61791,Henosepilachna gangetica,Henosepilachna gangetica,species,10,1
1364029,333708,Coelophora lushuiensis,Coelophora lushuiensis,species,10,1
1364383,154560,Epilachna emerita,Epilachna emerita,species,10,1
1282270,700821,Chnoodes terminalis,Chnoodes terminalis,species,10,1
1361559,1061047,Cephaloscymnus zimmermanni australis,Cephaloscymnus zimmermanni australis,subspecies,5,1
1369723,154560,Epilachna callangae,Epilachna callangae,species,10,1
1369934,54467,Psyllobora lineola,Psyllobora lineola,species,10,1
1369946,54467,Psyllobora approximata,Psyllobora approximata,species,10,1
1369963,54467,Psyllobora hathawayi,Psyllobora hathawayi,species,10,1
1369965,54467,Psyllobora luctuosa,Psyllobora luctuosa,species,10,1
1369969,126268,Coleomegilla innotata,Coleomegilla innotata,species,10,1
1369970,176546,Olla roatanensis,Olla roatanensis,species,10,1
1339668,154560,Epilachna angustata,Epilachna angustata,species,10,1
1339953,373667,Mimoscymnus,Mimoscymnus,genus,20,1
1339954,1339953,Mimoscymnus macula,Mimoscymnus macula,species,10,1
1330823,775015,Toxotoma cuzcoensis,Toxotoma cuzcoensis,species,10,1
1266422,244626,Halmus hilli,Halmus hilli,species,10,1
1335475,154560,Epilachna geometrica,Epilachna geometrica,species,10,1
1270574,475796,Sasajiscymnus tainanensis,Sasajiscymnus tainanensis,species,10,1
1264679,51703,Coccinella longifasciata,Coccinella longifasciata,species,10,1
1265488,641236,Novius breviusculus,Novius breviusculus,species,10,1
1372122,1372119,Ceratomegilla apicalis,Ceratomegilla apicalis,species,10,1
1372135,1372123,Ceratomegilla alpina redtenbacheri,Ceratomegilla alpina redtenbacheri,subspecies,5,1
